product_id,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level
,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84
965755,Bananas,,,532.57,710.09,,3,21,91
470449,,Instant & Frozen Food,Kohli-Sawhney,,1379.62,40.0,180,,57
,Sugar,,Nadkarni Inc,862.28,1014.45,15.0,,22,65
137909,Cough Syrup,Pharmacy,Dalal PLC,864.3,1080.37,20.0,365,23,
,,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,,20,93
500633,Cereal,Dairy & Breakfast,Trivedi-Ahluwalia,154.5,193.12,20.0,,24,87
34200,Lotion,Personal Care,Munshi-Grewal,319.8,,,365,19,75
961614,Chocolates,Snacks & Munchies,Goda Inc,227.22,349.57,35.0,90,26,
,Mango Drink,Cold Drinks & Juices,Hayre-Shere,858.57,1226.53,30.0,180,,76
,Butter,,Shetty-Bora,552.2,690.25,20.0,7,,79
34186,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,27,
300159,Cola,,"Basu, Rout and Mistry",,63.36,30.0,180,20,93
700048,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,,25.0,365,25,98
,Salt,Grocery & Staples,Deshpande-Rama,37.8,,15.0,365,,95
532965,Frozen Pizza,,Sachdev Inc,307.23,,40.0,180,20,94
153019,Onions,Fruits & Vegetables,Aurora LLC,947.95,1263.93,25.0,3,13,88
894539,Dish Soap,Household Care,"Pall, Sule and Sood",445.48,593.97,25.0,365,14,93
925482,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66
124290,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,23,71
67197,Butter,Dairy & Breakfast,Shetty-Bora,552.2,690.25,20.0,7,20,79
888807,Bread,Dairy & Breakfast,Arya Group,230.58,288.23,20.0,7,13,91
324809,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76
863930,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57,373.18,35.0,365,26,72
60619,Iced Tea,Cold Drinks & Juices,Bhasin LLC,726.41,1037.73,30.0,180,10,97
644847,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,24,52
336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55
707935,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,30,97
57405,Baby Food,Baby Care,Srinivas PLC,607.67,868.1,30.0,365,21,64
659290,Cheese,Dairy & Breakfast,Kapadia-D’Alia,319.34,399.17,20.0,7,18,66
592784,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",280.35,431.31,35.0,90,27,64
513199,Cola,Cold Drinks & Juices,Rastogi Inc,422.23,603.19,30.0,180,26,52
490939,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67
679865,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85
491314,Ice Cream,Instant & Frozen Food,Banerjee Inc,973.44,1622.4,40.0,180,11,71
264803,Vitamins,Pharmacy,Gole-Doshi,995.98,1244.97,20.0,365,17,69
552883,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",888.16,1184.21,25.0,3,18,94
237083,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86
706112,Vitamins,Pharmacy,"Magar, Gara and Garg",478.79,598.49,20.0,365,12,77
9436,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,19,76
490939,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67
513199,Cola,Cold Drinks & Juices,Rastogi Inc,422.23,603.19,30.0,180,26,52
33955,Frozen Pizza,Instant & Frozen Food,Baral Group,186.08,310.13,40.0,180,29,84
329351,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",310.87,388.59,20.0,7,23,95
952124,Onions,Fruits & Vegetables,"Wali, Sood and Bala",127.08,169.44,25.0,3,15,50
913428,Pet Treats,Pet Care,Narayanan-Kumar,392.22,603.42,35.0,365,30,98
376447,Butter,Dairy & Breakfast,Gara and Sons,724.84,906.05,20.0,7,17,64
837480,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,22,82
762527,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.08,1061.66,35.0,90,23,71
925482,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,23,66
272170,Ice Cream,Instant & Frozen Food,Purohit Group,140.8,234.67,40.0,180,10,92
228286,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79
324809,Bread,Dairy & Breakfast,Sidhu PLC,608.0,760.0,20.0,7,26,76
679321,Cola,Cold Drinks & Juices,Khurana-Dewan,738.46,1054.94,30.0,180,20,68
706112,Vitamins,Pharmacy,"Magar, Gara and Garg",478.79,598.49,20.0,365,12,77
317242,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,22,63
365132,Instant Noodles,Instant & Frozen Food,Dar-Kumar,229.38,382.3,40.0,180,19,70
432617,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97
306177,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54
812607,Potatoes,Fruits & Vegetables,Rege Group,416.65,555.53,25.0,3,11,63
930284,Baby Food,Baby Care,"Garg, Saraf and Dutta",189.47,270.67,30.0,365,20,58
385113,Lotion,Personal Care,"Sampath, Mane and Mody",816.38,1255.97,35.0,365,21,50
349294,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,25,70
52729,Cat Food,Pet Care,Saini LLC,316.02,486.18,35.0,365,25,100
11422,Potatoes,Fruits & Vegetables,Ramaswamy-Tata,127.16,169.55,25.0,3,20,65
563740,Chips,Snacks & Munchies,Mann-Kapadia,96.33,148.2,35.0,90,20,61
455755,Detergent,Household Care,Mangal-Sathe,44.09,58.79,25.0,365,23,53
709916,Detergent,Household Care,Varkey LLC,33.76,45.01,25.0,365,30,88
951463,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,16,82
993331,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",102.44,120.52,15.0,365,28,86
196719,Bananas,Fruits & Vegetables,Yogi Group,217.5,290.0,25.0,3,15,91
461804,Sugar,Grocery & Staples,"Ghose, Ben and Divan",310.69,365.52,15.0,365,15,97
578097,Nuts,Snacks & Munchies,Jha Group,267.61,411.71,35.0,90,22,75
784827,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,26,77
124290,Lotion,Personal Care,Sachdev Group,39.65,61.0,35.0,365,23,71
606256,Frozen Biryani,Instant & Frozen Food,Agate Ltd,369.28,615.47,40.0,180,16,57
883013,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98
942001,Cat Food,Pet Care,Acharya Ltd,671.55,1033.15,35.0,365,20,84
306177,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54
336847,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55
820973,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56
133542,Detergent,Household Care,Edwin-Lall,68.49,91.32,25.0,365,21,72
880510,Bread,Dairy & Breakfast,Roy-Char,951.43,1189.29,20.0,7,29,54
611575,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,40.0,180,25,87
692985,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,30,86
243235,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71
187399,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,14,73
194682,Iced Tea,Cold Drinks & Juices,Sastry-Issac,912.29,1303.27,30.0,180,11,86
739534,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59
833557,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",422.87,528.59,20.0,7,27,69
689769,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.62,77.7,40.0,180,17,51
317242,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,22,63
679865,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,14,85
317242,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,22,63
677169,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77
490939,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,12,67
741341,Eggs,Dairy & Breakfast,Prasad LLC,923.84,1154.8,20.0,7,13,62
901144,Sugar,Grocery & Staples,Deo-Kamdar,340.36,400.42,15.0,365,12,71
589812,Detergent,Household Care,Bir PLC,163.03,217.37,25.0,365,22,52
951463,Pet Treats,Pet Care,Balakrishnan-Kaur,787.4,1211.38,35.0,365,16,82
146840,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89
478531,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90
532965,Frozen Pizza,Instant & Frozen Food,Sachdev Inc,307.23,512.05,40.0,180,20,94
952168,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,28,79
306177,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,11,54
585299,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,35.0,365,13,50
500739,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,18,81
398340,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",651.93,1086.55,40.0,180,11,56
848226,Tomatoes,Fruits & Vegetables,Barad and Sons,209.59,279.45,25.0,3,10,51
621677,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71
187399,Frozen Pizza,Instant & Frozen Food,Chauhan Inc,53.49,89.15,40.0,180,14,73
440875,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,15,80
284460,Potatoes,Fruits & Vegetables,"Ramakrishnan, Anand and Khare",505.95,674.6,25.0,3,21,85
818522,Cheese,Dairy & Breakfast,Hora-Roy,96.09,120.11,20.0,7,12,90
6405,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,11,81
587645,Vitamins,Pharmacy,"Sura, Pillay and Mammen",801.81,1002.26,20.0,365,18,90
